,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,732465659891.77,40669112837.87,39097.86,18734162.0,0.61,9.97,9.02
1,2,ETH,291673894434.5,27092945369.98,2508.39,116279249.0,-0.43,5.73,-7.61
2,3,USDT,62574982573.8,62855843707.98,0.9997,62591701539.0,-0.01,-0.14,-0.11
3,4,BNB,56256011121.22,2171880358.78,366.65,153432897.0,0.47,6.66,-6.9
4,5,ADA,49783857547.19,2785908999.81,1.5584,31946342227.0,-0.02,5.28,-7.14
5,6,DOGE,42172193661.72,1484851447.18,0.3244,130007902538.0,0.44,3.94,-12.76
6,7,XRP,40792805237.04,3059837086.14,0.8832,46189574356.0,-0.02,6.06,-6.57
7,8,USDC,23641140562.15,1731376605.73,0.9996,23649890102.0,-0.01,-0.15,-0.09
8,9,DOT,21016241301.27,1233102638.19,22.08,951980573.0,0.12,6.25,-8.78
9,10,UNI,13386217335.99,408171936.66,23.27,575149653.0,-0.24,9.15,-10.18
10,11,BCH,11527111106.22,1578903639.97,614.35,18762950.0,-0.02,5.83,-6.56
11,12,LTC,11410049187.31,2041213334.65,170.93,66752415.0,-0.34,5.5,-3.23
12,13,SOL,10570271763.76,452988674.4,38.77,272637428.0,-0.07,6.39,-8.36
13,14,LINK,10093735516.63,1327698302.26,23.34,432509554.0,-0.42,7.61,-15.29
14,15,BUSD,9573005226.78,3725602026.18,0.9995,9577984008.0,-0.02,-0.16,-0.11
15,16,MATIC,9246400238.96,1566746227.2,1.4692,6293422325.0,1.82,9.54,-7.21
16,17,THETA,8776029924.41,314327241.33,8.776,1000000000.0,0.66,12.14,-0.86
17,18,ICP,8328361378.02,306597749.17,64.57,128985798.0,0.87,5.49,-38.27
18,19,XLM,7975828641.13,783830045.18,0.3447,23136435349.0,-0.27,5.01,-9.58
19,20,WBTC,7354329182.37,170420545.61,38899.3,189061.0,0.25,9.31,8.5
20,21,VET,7238308181.89,613491926.78,0.1125,64315576989.0,-0.44,6.14,-12.5
21,22,ETC,6869070967.02,2644959954.35,59.06,116313299.0,0.46,6.86,-7.88
22,23,FIL,5759957370.48,469759272.27,73.19,78703968.0,0.08,4.97,-15.9
23,24,DAI,5219540064.28,270969903.28,1.0011,5213654046.0,0.01,-0.06,-0.08
