,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,1075408103204.68,41388338699.24,56942.14,18885981.0,0.18,-5.67,-12.33
1,2,ETH,474205559159.38,21383250893.11,4000.65,118532103.0,0.33,-6.69,-15.43
2,3,BNB,88777841988.05,2917116814.67,532.24,166801148.0,0.1,-7.93,-15.5
3,4,USDT,73119018192.25,95287465626.06,0.9999,73121243702.0,-0.18,-0.01,-0.07
4,5,ADA,59575111736.62,2511854943.14,1.7883,33313246915.0,0.5,-4.65,-14.25
5,6,SOL,59437457077.18,3911214657.72,195.49,304047493.0,1.03,-10.62,-16.54
6,7,XRP,49137485490.9,5394362497.81,1.042,47158974920.0,-0.03,-4.96,-14.48
7,8,DOT,38560988731.12,2184185008.63,39.05,987579315.0,0.69,-8.58,-18.05
8,9,USDC,38378922617.53,6254410701.21,0.9997,38390605453.0,-0.09,-0.02,-0.02
9,10,DOGE,29289842135.45,1860661768.99,0.2214,132304152845.0,0.06,-6.78,-15.23
10,11,SHIB,23290865061.82,3495863722.74,4.242e-05,549055952729359.0,1.08,-11.83,-25.1
11,12,AVAX,22440299626.06,1920193319.42,100.25,223837211.0,2.92,-7.0,13.84
12,13,LUNA,15825360732.86,1328419060.84,40.28,392855028.0,-0.24,-6.64,-20.38
13,14,WBTC,14138980855.41,345798257.72,55780.32,253476.0,-0.3,-6.15,-14.33
14,15,LTC,14120442926.81,3104667090.13,204.42,69074657.0,0.26,-10.93,-22.3
15,16,BUSD,12968798618.09,8791111901.8,0.9999,12970571288.0,-0.09,0.02,-0.15
16,17,CRO,12715208453.71,1305207598.29,0.5033,25263013692.0,0.4,-5.73,44.43
17,18,UNI,12616432279.82,328892503.15,20.09,627857379.0,0.03,-8.18,-21.08
18,19,LINK,12387752448.23,1164181258.75,26.53,467009554.0,0.3,-9.14,-23.86
19,20,ALGO,11568714722.7,4203183527.84,1.8458,6267439035.0,0.99,11.14,-9.13
20,21,MATIC,10520226718.46,1037256553.59,1.4982,7021682963.0,0.57,-8.35,-14.85
21,22,BCH,10493251283.15,1352238674.31,554.81,18913369.0,-0.13,-6.84,-18.05
22,23,VET,8294847504.19,898751534.08,0.129,64315576989.0,0.29,-11.07,-22.07
23,24,XLM,7986160298.18,880640902.8,0.3282,24336463983.0,0.63,-5.27,-16.3
24,25,AXS,7537992529.51,673264413.1,123.76,60907500.0,0.26,-8.49,-15.64
25,26,UST,7489682196.42,205712172.93,1.0025,7471090514.0,0.02,-0.07,-0.17
26,27,ICP,7288711011.1,362209607.43,39.89,182706374.0,0.68,-6.98,-17.18
27,28,TRX,7197130059.02,2368557260.99,0.1004,71659657369.0,-0.24,-9.7,-8.07
28,29,FTT,7032756520.36,241169072.9,50.38,139591265.0,0.08,-2.26,-15.13
29,30,MANA,6834408428.09,6008028065.22,3.7457,1824614835.0,-2.71,12.05,39.69
30,31,FIL,6685109706.22,1530027308.46,51.76,129145973.0,0.13,-7.83,-17.88
31,32,HBAR,6472305959.1,195519775.88,0.3577,18092792421.0,-0.51,-12.09,-17.56
32,33,DAI,6452005815.84,898703950.39,0.9965,6474951714.0,-0.2,-0.66,-0.89
33,34,ETC,6360869349.83,872872152.58,48.45,131294701.0,0.33,-5.47,-14.83
34,35,EGLD,6102856083.24,238292551.25,308.22,19800023.0,0.84,-0.71,-3.26
35,36,ATOM,6003978990.02,534427704.88,26.64,225344023.0,0.8,-9.29,-19.45
36,37,THETA,5977051339.72,310318669.01,5.9771,1000000000.0,0.18,-9.34,-19.08
37,38,BTCB,5960750781.99,92882824.1,56709.19,105111.0,-0.66,-6.01,-12.53
