,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,742617908334.96,28516271426.66,39137.6,18974537.0,0.41,-7.81,-0.2
1,2,ETH,313604105838.56,14496939024.25,2617.16,119826293.0,0.25,-7.67,-5.33
2,3,USDT,79528727937.41,61900652305.8,1.0002,79513056448.0,0.01,0.02,-0.03
3,4,BNB,61800046681.93,1740563402.54,374.28,165116761.0,-0.25,-7.02,-0.17
4,5,USDC,52857732691.7,4810312635.15,0.9998,52866119743.0,0.04,-0.01,-0.01
5,6,XRP,34172122881.08,2359803521.18,0.7127,47949281138.0,0.05,-5.25,-7.31
6,7,LUNA,30884811351.89,3795185336.61,83.27,370886119.0,-1.51,-7.8,13.8
7,8,ADA,28382229734.43,1115108720.58,0.8429,33672562165.0,0.16,-6.62,-6.14
8,9,SOL,27999802538.36,2592829727.85,88.25,317292671.0,-0.06,-7.63,-4.7
9,10,AVAX,20081442974.12,1871411667.55,75.65,265437091.0,0.09,-3.7,-6.41
10,11,BUSD,18001917145.26,5218220679.36,1.0003,17996245421.0,0.21,-0.04,-0.03
11,12,DOT,16548946161.4,1047537593.75,16.76,987579315.0,0.22,-7.0,-2.86
12,13,DOGE,16264250993.48,650665593.59,0.1226,132670764300.0,0.18,-5.42,-3.91
13,14,UST,13522812233.39,663641731.0,1.0062,13439802006.0,-0.01,0.13,0.27
14,15,SHIB,12903818630.51,977852640.4,2.35e-05,549063278876302.0,0.29,-6.2,-5.36
15,16,MATIC,11204796056.56,978462898.67,1.4749,7596750961.0,-0.17,-6.91,-4.88
16,17,WBTC,10449099275.51,269225583.86,39197.3,266577.0,0.3,-7.75,-0.12
17,18,CRO,10006949106.78,90363899.48,0.3961,25263013692.0,0.33,-7.94,-5.2
18,19,DAI,9725373677.11,492135640.99,0.9997,9728110942.0,-0.04,-0.01,0.01
19,20,ATOM,8748286959.45,1563907659.29,30.55,286370297.0,-0.72,-10.44,12.21
20,21,LTC,7074135850.2,930473365.66,101.39,69770294.0,-0.06,-8.94,-7.21
21,22,NEAR,6705520976.98,1016541462.16,10.41,644018255.0,-0.47,-5.69,16.49
22,23,LINK,6404977862.01,741956068.01,13.71,467009550.0,-0.2,-7.94,-4.35
23,24,UNI,6046934505.54,206966311.36,8.7997,687176355.0,-0.21,-7.9,-4.78
24,25,TRX,5919742918.18,777565048.61,0.05819,101729356601.0,0.24,-2.96,-2.19
25,26,FTT,5568808488.49,146707684.62,40.44,137695377.0,0.33,-9.88,-6.06
26,27,BCH,5508246444.77,3826939388.62,289.92,18999363.0,0.02,-8.0,-6.01
27,28,LEO,5257609901.09,6284179.02,5.5114,953954130.0,-0.12,-1.96,-6.95
28,29,ALGO,5033692477.75,280784208.57,0.7603,6620636213.0,-0.18,-4.69,-8.35
29,30,MANA,4527182956.51,517382593.98,2.471,1832102598.0,0.13,-6.34,-9.72
30,31,XLM,4320401858.38,276657263.59,0.1759,24557061077.0,-0.12,-6.38,-7.74
