,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,84688619366.74,7039564533.57,4871.49,17384525.0,-0.15,-13.15,-23.62
1,2,XRP,19283165625.72,1297340373.67,0.4782,40327341704.0,0.01,-5.59,-7.72
2,3,ETH,15410509743.2,2745160233.93,149.17,103305191.0,0.2,-15.3,-28.91
3,4,BCH,5885746199.94,107949621.91,336.96,17467450.0,-0.18,-13.53,-34.42
4,5,XLM,4323159616.97,130055766.37,0.2244,19264393263.0,-0.49,-9.38,-16.17
5,6,EOS,3700197053.93,1193952723.69,4.083,906245118.0,0.68,-10.7,-24.23
6,7,LTC,2170263529.0,571240504.5,36.64,59230288.0,1.01,-12.92,-27.64
7,8,USDT,1726087893.38,5189077626.63,0.9827,1756421736.0,0.06,-1.01,-0.7
8,9,ADA,1363285489.07,53737028.87,0.05258,25927070538.0,0.58,-14.54,-30.63
9,10,XMR,1202098263.03,30858493.76,72.49,16582943.0,-0.6,-18.38,-31.21
10,11,TRX,1039015088.52,103266659.95,0.0158,65748111645.0,0.41,-15.97,-29.78
11,12,MIOTA,987676493.5,18411652.81,0.3553,2779530283.0,1.33,-13.55,-28.22
12,13,DASH,927250906.45,179059774.51,109.69,8453578.0,0.1,-16.98,-32.95
13,14,BNB,867472704.79,21567132.06,6.6321,130799315.0,0.12,-16.74,-29.26
14,15,XEM,747283531.46,14219811.78,0.08303,8999999999.0,-0.13,-10.61,-24.39
15,16,NEO,661348263.69,233626537.81,10.17,65000000.0,0.38,-18.41,-35.08
16,17,ETC,657959388.99,241759456.22,6.198,106157315.0,0.42,-16.35,-32.52
17,18,ZEC,521366962.49,126629048.47,98.89,5272006.0,-0.46,-12.42,-25.7
18,19,XTZ,503684141.55,4532122.44,0.8291,607489041.0,-2.41,-23.38,-34.59
19,20,BTG,447734118.64,8638003.48,25.8,17352349.0,-0.34,-4.3,-9.8
20,21,VET,334588211.83,19730309.94,0.006034,55454734800.0,-0.18,-20.88,-38.79
21,22,ONT,334442830.67,40145646.58,1.1488,291115881.0,1.38,-14.4,-28.82
22,23,OMG,315571309.96,51107366.6,2.2501,140245398.0,1.43,-18.57,-30.81
23,24,MKR,294376834.48,3056492.83,404.24,728228.0,1.07,-28.71,-40.7
24,25,DOGE,283006061.49,16481109.2,0.002418,117057187670.0,-0.29,-8.28,-20.86
25,26,ZRX,236746550.54,20617522.8,0.4336,545981619.0,0.46,-20.91,-35.83
26,27,DCR,229111755.37,2990975.74,25.91,8843277.0,-1.4,-22.22,-34.65
27,28,QTUM,225256737.67,334179367.89,2.5296,89048064.0,0.69,-18.17,-33.2
28,29,BAT,213462939.7,7677317.07,0.1808,1180808540.0,2.18,-15.19,-27.78
29,30,LSK,188351528.27,7803647.68,1.677,112315866.0,0.1,-21.66,-39.53
30,31,BCN,178240690.28,433897.75,0.0009683,184066828814.0,-0.26,-13.1,-23.98
31,32,AE,171991500.41,6670579.84,0.7381,233020472.0,0.9,-16.43,-35.41
32,33,ZIL,167574332.89,10271522.96,0.0212,7902642023.0,0.32,-19.86,-36.61
33,34,BTS,162147611.61,8746951.57,0.06065,2673300000.0,0.34,-15.14,-35.22
34,35,BCD,161692498.51,2040508.84,1.0516,153756875.0,1.34,-20.92,-37.66
35,36,TUSD,161651227.52,52885911.41,1.0142,159393111.0,0.18,0.15,0.55
36,37,NANO,156157028.31,5989686.54,1.1719,133248289.0,1.07,-19.37,-35.83
37,38,ICX,154995313.86,15191198.93,0.3274,473406688.0,-0.69,-21.47,-41.34
38,39,DGB,151050061.84,1636409.96,0.01364,11075559313.0,0.59,-18.45,-30.41
39,40,USDC,145434088.57,27873051.76,1.0202,142555760.0,0.17,0.87,1.01
40,41,LINK,143951429.91,4749192.45,0.4113,350000000.0,0.74,-21.05,-26.7
41,42,SC,137097222.14,3331483.72,0.003606,38014943694.0,0.35,-20.56,-37.6
42,43,AOA,136662671.39,803671.05,0.02089,6542330148.0,0.12,-10.95,-23.24
43,44,PAX,135665291.82,61090202.3,1.0097,134358316.0,0.2,0.19,0.34
44,45,STEEM,133517619.63,1875217.9,0.4602,290119989.0,0.82,-21.52,-37.01
45,46,BTM,131749989.78,10495271.26,0.1314,1002499275.0,1.41,-16.58,-27.74
46,47,NPXS,130786227.6,10335763.08,0.0009171,142603994148.0,0.04,-22.76,-39.63
47,48,WAVES,128555505.25,9561623.68,1.2856,100000000.0,-0.43,-15.18,-25.86
48,49,XVG,115761608.16,3933019.06,0.00763,15172086051.0,0.52,-20.56,-40.04
49,50,PPT,109640281.37,1209744.86,2.0589,53252246.0,1.2,-20.04,-38.78
50,51,REP,97152480.09,2071129.21,8.832,11000000.0,0.12,-19.46,-34.52
51,52,GNT,93800925.08,2212311.12,0.09773,959842000.0,1.06,-19.92,-39.16
52,53,ETP,93075664.14,7051523.15,1.7367,53593137.0,-0.15,-35.59,-41.92
53,54,SNT,88640408.92,2777289.73,0.02554,3470483788.0,0.36,-15.14,-28.95
54,55,KMD,86770861.69,872041.05,0.7837,110715845.0,-1.59,-14.31,-35.23
55,56,CNX,85364169.68,5521388.77,1.5365,55557170.0,0.64,-11.54,-22.62
56,57,STRAT,84526694.67,1597469.61,0.8529,99099673.0,0.16,-20.2,-39.71
57,58,MAID,83712385.46,820849.29,0.185,452552412.0,0.37,-16.9,-26.81
58,59,HOT,81318247.7,4269989.05,0.0006104,133214575156.0,-3.0,-23.56,-39.62
59,60,ETN,79811332.04,915662.39,0.009538,8367805610.0,1.05,-22.85,-36.68
60,61,IOST,76742571.65,10639048.72,0.006393,12003807131.0,1.26,-20.08,-45.06
61,62,KCS,75002353.28,442301.66,0.8321,90138154.0,-0.97,-15.65,-23.96
62,63,WAXP,74328617.5,499023.43,0.07942,935838056.0,-2.38,-16.06,-33.11
63,64,SAI,73770366.71,15326707.97,0.9928,74304227.0,-0.11,-0.34,-0.98
64,65,QASH,73600244.52,1169952.24,0.2103,350000000.0,0.12,-1.83,-4.96
65,66,MANA,71439237.21,5702076.77,0.06803,1050141509.0,-0.2,-21.86,-32.92
66,67,WTC,71119082.95,10484625.8,1.7624,40354509.0,0.43,-15.33,-38.78
67,68,HT,67315734.95,24968895.31,1.3463,50000200.0,-0.28,-7.9,-12.92
68,69,MONA,67188863.2,897179.9,1.0534,63785075.0,0.67,-4.88,-8.48
69,70,MOAC,66958763.56,99968.56,1.072,62463334.0,0.12,-8.99,-24.85
70,71,MITH,66137948.69,9178957.12,0.1707,387558759.0,1.83,-24.36,-38.33
71,72,R,65279703.88,1972397.32,0.1698,384450000.0,-0.11,-10.68,-16.88
72,73,ARDR,63024108.54,944456.48,0.06309,998999495.0,1.71,-21.2,-39.39
73,74,FCT,57704350.69,4517219.85,6.5985,8745102.0,0.89,-23.1,54.25
74,75,WAN,56514184.3,3745949.43,0.5324,106152493.0,0.18,-21.67,-42.32
75,76,AION,55714922.48,4237340.06,0.2136,260861920.0,-2.22,-22.97,-45.32
76,77,GXC,55112188.69,1594137.45,0.9185,60000000.0,0.36,-15.28,-28.15
77,78,ODE,51895552.32,4085774.24,0.2381,218002386.0,0.83,-15.7,-0.51
78,79,NEXO,51204385.45,1870388.33,0.09144,560000011.0,-0.19,-23.66,-37.08
79,80,BNT,50396457.71,2444690.13,0.8859,56889807.0,0.46,-16.36,-32.46
80,81,RVN,49896497.82,12677853.56,0.02188,2280120000.0,-0.15,-22.74,-41.43
81,82,XIN,49058677.95,27965.89,110.39,444399.0,0.28,-14.99,-24.85
82,83,ELA,48388958.24,2997190.27,5.0406,9599802.0,-0.07,-12.35,-21.25
83,84,INB,47998748.73,32699627.1,0.2815,170492790.0,-1.44,-3.63,-25.88
84,85,PIVX,47545554.55,403714.27,0.8373,56781166.0,-0.66,-21.4,-38.84
85,86,ZEN,47284373.97,1096726.2,9.1089,5191000.0,-0.71,-20.04,-35.0
86,87,DGD,47284203.19,1015931.37,23.64,2000000.0,-2.09,-22.31,-36.95
87,88,MCO,46911130.98,4740930.33,2.9702,15793831.0,0.59,-19.19,-30.44
88,89,ELF,46812440.28,7204737.01,0.1672,280000000.0,-0.33,-24.5,-45.97
89,90,DCN,46772911.36,95075.19,0.0001438,325226613094.0,0.52,-19.51,-28.14
90,91,POLY,46765177.51,4597306.02,0.1631,286737107.0,0.9,-21.78,-33.99
91,92,SRN,46634163.23,6887416.29,0.09482,491820906.0,3.83,-28.34,-28.69
92,93,NSD,45910383.3,249965.6,2.4596,18665555.0,-0.52,-13.37,148.91
93,94,DGTX,44698308.16,561414.75,0.06113,731250000.0,0.83,-18.49,-9.95
94,95,RDD,44579352.52,684438.04,0.001547,28808713174.0,-2.1,-19.07,-38.39
95,96,THETA,42405884.35,1032185.54,0.06002,706502689.0,-0.68,-14.65,-32.71
96,97,ARK,41248292.96,821321.39,0.3874,106484896.0,-0.44,-23.21,-46.23
97,98,LRC,41004381.46,1102634.35,0.05197,788984491.0,0.8,-25.04,-46.37
98,99,DROP,40530479.03,371086.68,0.001812,22363224450.0,0.07,-16.89,-33.19
99,100,POWR,40481480.99,2526677.19,0.1036,390595382.0,0.33,-18.73,-35.21
100,101,NXT,39876480.51,949268.99,0.03992,998999942.0,1.98,-19.71,-37.74
101,102,NAS,39623540.92,7602155.6,0.8708,45500000.0,-0.47,-19.29,-36.78
102,103,HC,39444548.17,1529054.32,0.9062,43529781.0,1.41,-22.62,-46.06
103,104,PAY,39425501.71,712523.08,0.3606,109347861.0,-0.7,-21.43,-33.97
104,105,LOOM,39325860.83,1997201.22,0.06511,603968313.0,0.93,-20.85,-42.6
105,106,VERI,39238592.45,750573.08,19.27,2036645.0,1.14,-16.2,-36.65
106,107,XZC,38794332.85,814252.47,6.7377,5757841.0,-1.09,-21.59,-34.84
107,108,MGO,37973451.72,10662999.58,0.3797,99998615.0,-0.4,-19.25,-26.44
108,109,BOS,37782848.28,326363.58,0.08271,456838751.0,-3.31,-28.17,-18.11
109,110,CMT,37674488.19,2579280.5,0.04927,764598429.0,1.99,-24.08,-44.38
110,111,GBC,35897768.52,31993.74,0.3388,105968611.0,-0.4,-1.62,95.19
111,112,FUN,34589844.11,1351409.43,0.006446,5365813789.0,-0.21,-24.13,-47.77
112,113,BTCP,33911573.7,113668.87,1.6522,20524490.0,0.13,-6.69,-18.19
113,114,WICC,33042890.67,2492259.27,0.1573,210000000.0,-0.36,-16.62,-32.77
114,115,QKC,32806555.09,7354289.6,0.04092,801649919.0,-0.95,-14.69,-22.2
115,116,GO,31736677.41,2561172.34,0.04924,644587047.0,0.96,-20.17,-37.04
116,117,GAS,30414462.37,813135.84,3.0029,10128375.0,1.32,-20.13,-38.6
117,118,EDR,29112334.36,4651564.16,0.04246,685685058.0,4.88,-13.18,-36.31
118,119,XET,28900586.21,109285.36,0.4254,67930001.0,0.14,-24.73,-64.36
119,120,NEC,28820280.25,11921.0,0.35,82353022.0,0.01,-5.56,-14.68
120,121,KNC,28705471.81,1971238.83,0.214,134132697.0,0.5,-22.38,-42.87
121,122,BHP,27923959.48,7358096.38,0.8299,33646752.0,0.28,-9.85,-28.29
122,123,DRGN,27565687.37,853057.74,0.1156,238421940.0,-2.65,-26.53,-47.76
123,124,ENG,27220295.01,666168.82,0.3637,74836171.0,0.28,-21.77,-39.59
124,125,SYS,27056098.4,346100.31,0.04977,543596094.0,0.2,-22.82,-43.87
125,126,SALT,26574942.04,1155706.19,0.3224,82437970.0,0.1,-23.05,-46.48
126,127,EDO,26534417.47,1624595.82,0.9068,29261461.0,1.14,-12.01,-29.86
127,128,LKY,26460840.2,52974.6,0.5292,50000000.0,0.37,-4.36,-5.51
128,129,ARB,26372500.4,11814.06,6.05,4359122.0,-1.02,-15.58,-9.43
129,130,CVC,25938013.39,1236779.08,0.07569,342699967.0,1.57,-23.22,-39.67
130,131,PPC,25159649.94,493178.36,1.0042,25055596.0,6.06,-17.56,-24.59
131,132,GVT,25126385.13,2347603.26,5.6759,4426883.0,1.19,-24.32,-37.54
132,133,ICN,25048460.35,9254.3,0.2532,98930340.0,-0.45,-12.22,-24.24
133,134,DENT,25009352.74,1156297.44,0.001451,17241387101.0,1.22,-21.26,-41.94
134,135,XPX,25004729.88,1856717.08,0.004101,6097456550.0,-1.54,-15.87,-7.28
135,136,SAN,24928062.77,296707.97,0.3978,62660371.0,-0.11,-5.53,-9.9
136,137,KIN,24834542.26,298946.3,3.285e-05,756097560976.0,0.61,-14.28,-32.08
137,138,RHOC,24709013.61,305044.99,0.0661,373789868.0,0.28,-18.18,-38.31
138,139,OCN,24626341.57,4330266.68,0.005184,4750000000.0,-2.94,-26.3,-34.21
139,140,SLT,24600157.92,316274.43,4.8227,5100896.0,0.64,-13.02,-14.05
140,141,BIX,24509275.38,2303661.58,0.2394,102384714.0,0.41,-14.54,-30.53
141,142,CENNZ,24472883.49,83673.17,0.03056,800782336.0,0.41,-21.45,-30.47
142,143,EMC,24394251.96,124239.36,0.5792,42118422.0,0.18,-17.82,-31.75
143,144,CTXC,23822347.26,3926755.18,0.159,149792458.0,-0.42,-22.83,-45.57
144,145,GRS,23747663.94,3547888.75,0.3329,71334544.0,0.49,-13.79,-31.94
145,146,GBYTE,23690790.23,62886.03,35.74,662811.0,9.74,-14.91,-17.31
146,147,TKY,23521741.95,267101.32,0.004649,5060038287.0,1.17,-15.53,-33.72
147,148,GUSD,23519692.67,7337052.49,1.0071,23352778.0,0.04,-0.23,0.2
148,149,DTR,23498795.83,8568.19,0.01929,1218054044.0,-3.19,-23.91,-39.16
149,150,STORJ,23406449.19,1109759.18,0.1724,135787439.0,1.23,-22.61,-44.78
150,151,STORM,23138572.65,1593467.47,0.005121,4518781114.0,0.7,-18.9,-37.06
151,152,NULS,23001469.11,5568027.82,0.575,40000000.0,0.14,-24.96,-45.28
152,153,ENJ,22542541.85,1016296.65,0.02962,761158535.0,0.01,-24.71,-40.8
153,154,IQ,22494419.29,407533.15,0.004992,4506302133.0,2.56,-18.4,-37.91
154,155,RLC,22488727.19,515831.65,0.2809,80070793.0,0.65,-20.81,-32.91
155,156,SUB,22076911.12,535438.58,0.05764,383021000.0,-0.86,-27.09,-46.95
156,157,BRD,22070281.89,144745.41,0.2487,88733978.0,-0.23,-17.8,-26.59
157,158,AGI,21644389.22,717518.96,0.04011,539673260.0,1.75,-21.36,-40.11
158,159,CND,21436946.45,389310.12,0.01483,1445976590.0,-1.81,-23.49,-37.57
159,160,FSN,21403160.46,878569.99,0.7205,29704811.0,-1.62,-24.09,-32.77
160,161,TEN,21256759.3,866905.49,0.1063,200000000.0,0.31,-13.21,-29.27
161,162,OSA,21191650.23,4428248.18,0.07615,278303197.0,0.81,-6.85,-15.41
162,163,MAN,20843625.28,2783620.66,0.139,150000000.0,-0.43,-21.45,-38.11
163,164,REQ,20538795.7,475941.37,0.02815,729658688.0,0.09,-24.43,-42.27
164,165,BCO,20393370.93,25732.82,0.7553,27000000.0,-4.96,-21.25,-45.25
165,166,NXS,20059444.35,429151.63,0.336,59707886.0,1.89,-27.36,-45.46
166,167,MFT,19719763.42,2683880.98,0.005008,3937700694.0,0.76,-23.44,-41.18
167,168,SMART,19314468.96,645111.18,0.01833,1053773052.0,-0.34,-11.41,-1.89
168,169,GTO,19261941.72,12160956.59,0.03622,531819169.0,0.67,-23.3,-42.48
169,170,CS,19139408.96,2048024.19,0.1256,152434130.0,1.32,-13.83,-26.4
170,171,BFT,18847072.28,191083.15,0.02992,629989999.0,0.05,-20.04,-32.13
171,172,PLR,18768818.08,37157.58,0.07237,259348201.0,1.61,-10.63,-23.43
172,173,TEL,18692086.59,80714.65,0.0005363,34851527175.0,3.8,-16.88,-31.78
173,174,SXDT,18449452.05,12390.07,0.2248,82073519.0,0.0,-12.36,-30.89
174,175,BITCNY,18172852.36,21768532.2,0.14,129852000.0,-0.27,-1.57,-2.65
175,176,C20,18101069.12,30868.05,0.4485,40355222.0,-2.59,-24.06,-31.06
176,177,DATA,17395702.93,1057805.3,0.02569,677154514.0,0.68,-18.54,-35.89
177,178,QNT,17267008.45,537685.37,1.766,9777236.0,0.38,-18.97,-31.37
178,179,CRPT,16913587.04,2270108.05,0.212,79796520.0,0.83,-20.56,-18.57
179,180,AMO,16791695.21,425870.34,0.001872,8972250815.0,0.31,-8.72,-8.04
180,181,NVC,16774534.11,32153.31,7.482,2241983.0,-0.23,-1.98,-17.78
181,182,POE,16621118.53,864305.18,0.006932,2397663513.0,0.91,-23.47,-43.12
182,183,NEBL,16356272.16,554940.52,1.19,13744911.0,1.7,-25.49,-46.85
183,184,WGR,16353490.6,27670.37,0.08936,183000000.0,6.69,-8.86,-27.18
184,185,VTC,16197026.44,331034.73,0.3451,46931750.0,2.17,-24.6,-43.91
185,186,SKY,16059655.03,757864.13,1.606,9999999.0,1.2,-25.58,-46.46
186,187,IGNIS,16050508.24,216642.35,0.02109,761143950.0,0.84,-20.99,-41.71
187,188,EMC2,16026166.94,2045954.02,0.07354,217922761.0,2.44,-18.92,-36.02
188,189,BOX,15609410.94,2280301.69,0.2052,76078013.0,0.41,-9.17,-24.81
189,190,HPB,15571751.86,1966891.99,0.4174,37302632.0,0.25,-20.95,-37.67
190,191,TPAY,15553670.65,913455.58,0.9927,15668151.0,-6.03,-22.09,-33.77
191,192,VITAE,15374001.68,60441.74,1.5724,9777299.0,-0.47,-19.11,-15.02
192,193,DDD,14905665.81,387391.01,0.03387,440057074.0,0.58,-16.2,-46.53
193,194,RDN,14723876.06,342771.58,0.2932,50218936.0,0.47,-28.22,-39.72
194,195,BLOCK,14702723.29,168276.17,2.7048,5435745.0,-0.04,-21.72,-33.98
195,196,NCASH,14627132.99,2289455.63,0.002659,5500052915.0,0.95,-24.87,-45.06
196,197,ZIP,14445633.71,2432667.16,0.0008917,16199999812.0,-0.13,-11.03,-26.05
197,198,MEDX,14429193.97,2083590.04,0.00455,3171448430.0,0.93,-16.99,-33.05
198,199,AMB,14386200.76,523568.35,0.0995,144590975.0,0.16,-26.55,-49.49
199,200,RUFF,14354779.82,506355.42,0.01526,940500000.0,1.03,-17.79,-30.18
