,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,914495908798.83,34928806460.56,48383.87,18900843.0,2.09,3.52,-4.57
1,2,ETH,458301106593.31,21416651119.75,3859.71,118739782.0,1.19,1.99,-10.55
2,3,BNB,88153738243.1,2226051805.89,528.5,166801148.0,2.29,1.44,-8.83
3,4,USDT,76467995842.78,323173953445.07,1.0005,76433204084.0,-0.01,0.03,-0.05
4,5,SOL,49642965979.22,2382690469.94,161.29,307781489.0,3.55,3.92,-15.37
5,6,ADA,42334289727.45,1686837947.3,1.2664,33428955821.0,1.05,3.35,-8.36
6,7,USDC,41709700197.53,4516547373.92,0.9999,41711035585.0,-0.03,0.02,-0.01
7,8,XRP,38352158921.95,3428299827.43,0.8117,47247295769.0,0.62,3.68,-0.84
8,9,DOT,25843389034.09,1206987078.62,26.17,987579315.0,1.86,0.76,-14.33
9,10,DOGE,25309128600.94,7135098938.32,0.191,132521607966.0,3.79,21.21,8.02
10,11,LUNA,22716580990.47,2487296434.14,60.29,376779911.0,3.3,14.31,-12.6
11,12,AVAX,21224906833.0,1039726774.03,87.31,243092926.0,8.15,10.31,-2.94
12,13,SHIB,18669418988.29,1476971270.45,3.4e-05,549057767444319.0,1.04,3.24,-6.34
13,14,MATIC,13740457387.77,2237090935.56,1.9403,7081682963.0,5.72,6.59,-18.01
14,15,BUSD,13791933496.41,5156925852.56,0.9994,13800014686.0,-0.09,-0.02,-0.07
15,16,CRO,13755593140.94,245306552.74,0.5445,25263013692.0,2.84,2.19,-11.54
16,17,WBTC,12381327089.22,305706473.8,47843.38,258789.0,1.29,2.94,-4.99
17,18,LTC,10416165099.74,1158383005.97,150.55,69189007.0,1.36,4.16,-7.24
18,19,UNI,9406120879.32,190824633.93,14.98,627936759.0,1.57,5.88,-13.04
19,20,DAI,9118528293.74,643828125.81,1.0015,9104859153.0,0.08,0.33,0.42
20,21,TRX,8875490231.73,1441907949.21,0.08712,101879643333.0,0.48,2.48,-3.42
21,22,UST,8777306036.81,139220990.37,1.0018,8761620084.0,0.09,0.08,-0.18
22,23,ALGO,8736417314.25,255031666.87,1.3805,6328316358.0,1.61,4.47,-18.33
23,24,LINK,8618751645.93,824768924.5,18.46,467009554.0,2.88,3.82,-12.5
24,25,BCH,8272605372.28,4886989425.45,437.07,18927350.0,1.79,3.65,-8.02
25,26,XLM,6594811294.39,608217022.65,0.2678,24629678103.0,-0.51,5.78,-6.76
26,27,AXS,5848361251.43,334071930.09,96.02,60907500.0,1.17,3.33,-9.34
27,28,MANA,5777171949.54,662392270.99,3.1663,1824595435.0,2.01,-0.06,-17.27
28,29,NEAR,5405194466.49,316011260.75,9.316,580203488.0,1.22,2.59,21.77
29,30,FTT,5424337163.48,97750236.05,38.94,139295691.0,2.29,3.19,-9.36
30,31,VET,5135149345.28,340718366.3,0.07984,64315576989.0,2.2,3.51,-13.1
31,32,EGLD,5057700974.8,151728414.86,254.48,19874354.0,2.73,8.64,-11.23
32,33,BTCB,5084454795.36,71042974.01,48370.68,105114.0,2.6,3.64,-5.44
33,34,FIL,5028945892.27,375134078.4,36.72,136956655.0,-0.29,2.31,-6.35
34,35,ATOM,4926245143.57,340184419.66,21.78,226226028.0,1.28,0.07,-10.67
35,36,ICP,4836528180.81,175538960.34,25.42,190293177.0,1.38,1.4,-13.97
36,37,ETC,4666933724.02,478543731.02,35.45,131632592.0,1.06,3.53,-10.78
37,38,SAND,4364506496.42,1081580645.64,4.7785,913364619.0,2.29,-0.37,-10.32
