,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,70840048102.38,9252935969.12,4023.97,17604525.0,-0.13,-0.14,0.99
1,2,ETH,14451740115.18,4490899265.96,137.18,105347638.0,-0.25,0.36,-1.51
2,3,XRP,12980675768.43,687711343.43,0.3115,41666017553.0,-0.08,-0.16,-1.72
3,4,LTC,3649353013.16,1660894829.83,59.82,61001486.0,-0.07,0.91,-0.5
4,5,EOS,3307232026.55,1361397468.41,3.6494,906245118.0,-0.03,-0.3,-2.92
5,6,BCH,2800577105.65,373689646.39,158.34,17687025.0,-0.23,2.41,5.92
6,7,BNB,2155244842.8,149753509.98,15.27,141175490.0,-0.09,4.86,0.79
7,8,XLM,2089652577.92,242127249.54,0.1087,19225307019.0,-0.09,0.81,0.28
8,9,USDT,2026517620.24,8043069056.06,1.0076,2011187463.0,-0.12,-0.32,-0.16
9,10,TRX,1516929048.04,174571200.08,0.02275,66682072191.0,-0.03,1.32,-2.16
10,11,ADA,1505389455.04,119817467.24,0.05806,25927070538.0,-0.46,9.09,14.56
11,12,BSV,1177532502.3,95048995.58,66.64,17670348.0,-0.28,1.24,-3.6
12,13,XMR,909701081.84,87593947.95,53.92,16870336.0,-0.33,0.34,0.28
13,14,MIOTA,864905630.0,26155334.54,0.3112,2779530283.0,0.14,-0.12,2.57
14,15,DASH,796697589.39,327115992.11,91.54,8703374.0,-0.43,0.36,0.09
15,16,MKR,729014224.46,2342701.68,729.01,1000000.0,-0.32,2.33,6.61
16,17,ONT,638744162.73,104614618.41,1.2909,494823234.0,-0.66,0.2,25.77
17,18,NEO,600207836.81,297369881.33,9.234,65000000.0,-0.02,1.73,-2.09
18,19,ETC,533911569.3,262391504.51,4.891,109162625.0,-0.16,1.45,9.07
19,20,XTZ,501025722.3,6406358.15,0.7534,665035623.0,-2.37,-8.12,65.91
20,21,XEM,447441579.05,14213821.15,0.04972,8999999999.0,-0.12,1.9,-1.26
21,22,ZEC,342612710.26,173873140.75,55.68,6153556.0,-0.39,-1.02,3.13
22,23,VET,321985553.47,20173358.91,0.005806,55454734800.0,-0.14,2.62,7.88
23,24,CRO,281823323.58,611997.89,0.06753,4173515982.0,1.17,-0.92,-31.05
24,25,WAVES,277200600.25,7549928.19,2.772,100000000.0,-0.08,0.77,-0.74
25,26,BAT,246756589.29,13738153.08,0.1983,1244066783.0,-0.86,1.54,0.13
26,27,USDC,246609279.86,33465329.21,1.009,244405810.0,-0.21,-0.38,-0.65
27,28,DOGE,243742932.62,17243548.17,0.002052,118765925285.0,0.01,-0.05,-0.05
28,29,OMG,234150737.67,58118780.76,1.6696,140245398.0,1.43,6.74,8.5
29,30,QTUM,227483722.23,167519853.57,2.5462,89342624.0,0.42,2.06,0.14
30,31,BTG,227438058.35,10152883.52,13.06,17413924.0,-0.18,0.17,-4.14
31,32,TUSD,205111257.06,36555780.05,1.0099,203095205.0,-0.34,-0.36,-0.82
32,33,DCR,179735553.62,1751382.87,18.9,9507412.0,-0.01,0.88,-3.94
33,34,LSK,173894311.31,4543840.42,1.5049,115554893.0,-0.31,-0.1,-2.17
34,35,ZIL,169078346.93,16560233.7,0.01953,8656969775.0,-0.24,5.03,5.87
35,36,DGB,168759004.48,2873321.13,0.01457,11581623983.0,0.07,15.31,1.98
36,37,REP,167294864.94,6133689.8,15.21,11000000.0,-0.07,3.77,2.9
37,38,LINK,163256017.89,3835633.11,0.4664,350000000.0,0.23,0.72,-4.54
38,39,ZRX,160361593.72,16276019.46,0.2736,586141504.0,0.74,4.84,0.84
39,40,HOT,158007113.45,6770712.58,0.001186,133214575156.0,0.3,1.22,4.03
40,41,ICX,152365695.57,11252434.62,0.3218,473406688.0,-0.24,0.64,-6.21
41,42,ENJ,145774682.61,26217257.51,0.1901,767007985.0,0.65,-0.2,11.58
42,43,STEEM,143653239.89,1652379.97,0.4668,307747942.0,0.08,0.4,-1.23
43,44,RVN,138637708.92,46740117.36,0.04387,3160225000.0,-0.23,-7.33,55.41
44,45,BTS,138123222.32,7285328.76,0.05113,2701150000.0,0.13,3.04,-1.11
45,46,BCN,137017936.7,139150.04,0.0007444,184066828814.0,-0.24,-1.06,-7.67
46,47,BTT,133510172.31,14521492.49,0.0007834,170421000000.0,-0.18,-0.67,3.0
47,48,NANO,131824296.56,1841325.92,0.9893,133248289.0,-0.43,1.45,-2.61
48,49,BCD,130370411.58,1571527.53,0.8479,153756875.0,-0.42,0.18,-3.91
49,50,HT,125946586.72,83380104.92,2.5189,50000200.0,-0.99,-2.03,25.43
50,51,AE,122053107.78,55594181.14,0.4791,254745387.0,-0.5,1.95,2.31
51,52,PAX,120252318.77,54384456.45,1.0093,119149035.0,-0.13,-0.18,-0.53
52,53,KMD,118577978.37,1174721.35,1.0555,112342143.0,-0.15,0.11,-5.25
53,54,XVG,117225991.66,4170145.37,0.007421,15796321152.0,-0.39,1.31,3.18
54,55,BTM,115294155.17,11022972.0,0.115,1002499275.0,-0.24,7.31,11.91
55,56,NPXS,108252922.25,1707142.53,0.0006205,174450657817.0,-0.48,-0.65,-4.68
56,57,SC,106393834.61,2018311.49,0.002663,39950879214.0,-0.31,-1.04,-5.49
57,58,KCS,105840747.48,4649653.64,1.1768,89939916.0,-0.11,6.68,47.03
58,59,THETA,105138998.73,29837379.0,0.1208,870502690.0,0.55,1.45,-7.48
59,60,IOST,104455278.69,41389779.86,0.008694,12013965609.0,-0.31,-2.17,12.78
60,61,ABBC,100715414.64,38133293.59,0.2202,457480497.0,0.08,-10.1,-37.53
61,62,MXM,98035978.04,11494873.9,0.05945,1649000000.0,-0.53,4.86,71.78
62,63,AOA,97578769.36,2376917.83,0.01491,6542330148.0,4.93,8.38,-0.61
63,64,SAI,90074820.33,37059463.99,0.9895,91031591.0,-0.12,-0.26,-1.02
64,65,STRAT,89848975.05,1189933.09,0.9052,99259145.0,-0.04,0.8,-6.45
65,66,SNT,78057321.51,12037261.2,0.02249,3470483788.0,-0.2,1.94,-2.81
66,67,INB,76927819.64,3476636.28,0.2199,349902689.0,-0.26,2.71,-21.76
67,68,PAI,75725130.91,2961258.88,0.0522,1450631375.0,-1.63,-0.15,6.44
68,69,GNT,75420542.99,1643125.7,0.07827,963622000.0,-0.11,-0.84,1.95
69,70,PPT,75291881.57,1071477.21,1.4139,53252246.0,-0.56,1.37,-0.55
70,71,REPO,70809054.19,78970.59,0.644,109958607.0,0.22,1.0,1.74
71,72,ARDR,70190335.12,1043317.75,0.07026,998999495.0,0.04,-0.87,3.73
72,73,ARK,68873341.2,1264889.29,0.6311,109131366.0,0.13,2.17,-5.13
73,74,R,68717893.12,742673.47,0.1418,484450000.0,1.15,0.88,4.28
74,75,GXC,67314112.09,6094324.47,1.1219,60000000.0,-0.14,-3.06,22.18
75,76,CNX,63507916.41,9305222.11,1.1405,55686329.0,-0.02,-0.28,0.46
76,77,XIN,62172268.21,524779.73,143.13,434388.0,0.01,0.31,-3.72
77,78,GUSD,62103492.22,19175186.66,1.0078,61621381.0,-0.16,-0.54,-1.37
78,79,FCT,58434269.74,52168.0,6.2095,9410534.0,-0.59,0.26,-6.21
79,80,MAID,58186611.95,212764.26,0.1286,452552412.0,-0.11,-0.19,3.72
80,81,WAXP,58178559.26,346291.64,0.06172,942694871.0,-0.08,0.71,-1.3
81,82,ETN,57673762.29,6131098.04,0.006306,9146528688.0,0.07,1.61,-1.7
82,83,HC,57261848.57,1074233.25,1.3155,43529781.0,-0.3,0.27,-2.14
83,84,LOOM,55294502.92,5813915.37,0.07243,763371101.0,0.09,-1.32,5.94
84,85,DGTX,54835681.06,912625.59,0.07435,737500000.0,-0.25,0.14,-13.07
85,86,QASH,54696903.8,175077.03,0.1563,350000000.0,0.06,0.3,4.21
86,87,MANA,51843083.81,2765267.71,0.04937,1050141509.0,-0.28,0.91,-0.33
87,88,MCO,51544272.05,2252212.76,3.2636,15793831.0,0.25,1.27,-1.67
88,89,WTC,51014503.22,3267442.34,1.244,41007759.0,-0.16,-0.75,-4.81
89,90,LRC,50997047.75,1032969.18,0.06152,828954240.0,-0.17,0.14,-6.02
90,91,ETP,49799607.78,4406549.23,0.8303,59978322.0,24.16,22.55,10.48
91,92,QBIT,49461886.08,81957.7,17.63,2805292.0,-0.3,-0.4,-0.76
92,93,XZC,49113492.51,2280059.93,6.9699,7046483.0,-0.94,6.47,2.84
93,94,ELF,48462029.83,4790205.44,0.1731,280000000.0,-0.31,1.46,1.64
94,95,THR,48076462.82,89225.13,554.6,86686.0,-0.14,-0.15,6.18
95,96,PIVX,46813271.43,570816.55,0.8245,56781166.0,-0.51,1.71,-2.89
96,97,NEXO,43983542.51,8047090.22,0.07854,560000011.0,0.74,-4.12,-7.75
97,98,KNC,43837388.48,8420309.06,0.2666,164433012.0,0.5,0.73,6.53
98,99,NULS,43528374.75,27824462.49,0.6744,64548274.0,0.28,21.24,18.26
99,100,POWR,41990527.58,1356918.05,0.1058,396829006.0,0.16,1.76,-2.48
100,101,WAN,41816693.94,2617528.44,0.3939,106152493.0,-0.19,1.74,-9.22
101,102,MOAC,41529376.11,41751.21,0.6649,62463334.0,-0.7,-2.46,-12.27
102,103,DENT,40660439.98,1479657.44,0.0009208,44156475076.0,0.5,0.75,-6.76
103,104,ELA,40562945.16,2079687.73,2.6927,15063996.0,-1.37,1.57,4.72
104,105,AION,40468628.87,1749809.97,0.1387,291866662.0,0.36,-2.07,-5.28
105,106,ZEN,39717907.48,625129.76,6.5439,6069413.0,-0.19,-3.66,7.4
106,107,WICC,39230874.75,3769659.13,0.2076,189000000.0,0.49,21.32,28.75
107,108,BNT,39123621.84,4096186.55,0.6082,64328102.0,-0.27,2.16,-1.15
108,109,NAS,38508455.33,2507657.22,0.8463,45500000.0,-0.18,-1.29,1.36
109,110,ODE,38224583.19,671719.1,0.1684,227021136.0,0.01,0.58,-6.99
110,111,DGD,37061883.77,1581477.0,18.53,2000000.0,-0.06,7.5,6.8
111,112,LKY,37029228.35,278745.71,0.7406,50000000.0,0.16,0.6,-11.08
112,113,STORJ,36944609.32,3463886.65,0.2721,135787439.0,-0.08,1.2,3.94
113,114,RDD,36612509.14,90964.71,0.001271,28808713174.0,1.51,1.78,1.83
114,115,POLY,34770349.45,4793530.91,0.0998,348412657.0,0.33,-0.21,-1.61
115,116,EURS,34682951.9,393476.58,1.1196,30979207.0,-0.23,-0.55,-0.84
116,117,TOMO,34155530.67,1299424.81,0.5761,59286625.0,0.23,5.51,25.87
117,118,GRS,34136922.86,85509512.04,0.473,72177279.0,-1.98,3.52,11.8
118,119,BIX,34067215.11,6075010.33,0.3071,110938508.0,0.58,-4.01,49.94
119,120,MONA,33787740.11,114188.74,0.514,65729675.0,-0.09,-1.08,-1.33
120,121,QNT,32714857.14,2830657.67,3.346,9777236.0,-0.03,0.21,-4.68
121,122,SYS,32658262.94,215920.45,0.05935,550270660.0,-0.13,2.26,5.22
122,123,QKC,32510560.58,4473263.54,0.03473,935966585.0,-0.19,0.51,4.01
123,124,RLC,32242079.63,1016012.22,0.4027,80070793.0,0.32,4.15,-7.26
124,125,ENG,31998716.96,562016.89,0.4276,74836171.0,0.16,0.18,-3.97
125,126,COSM,31958785.36,39158422.41,0.04764,670780889.0,-0.59,3.22,12.95
126,127,TRUE,31856335.17,34315188.21,0.4874,65356972.0,-0.73,-2.47,35.14
127,128,VERI,31193272.44,2800163.6,14.51,2149646.0,-2.53,10.58,-0.75
128,129,PAY,30617091.8,406138.66,0.2678,114347861.0,-0.14,1.78,-2.39
129,130,SAN,29695079.74,11466.52,0.4739,62660371.0,-0.03,-3.24,-4.56
130,131,KIN,29594021.13,1288012.64,3.914e-05,756097560976.0,-17.68,-19.33,19.82
131,132,META,29387777.01,2685344.02,0.0236,1245430304.0,0.7,-1.68,18.82
132,133,AGI,28999313.42,689005.97,0.05373,539673260.0,-0.4,5.54,-1.13
133,134,NXT,28926177.26,578460.2,0.02896,998999942.0,-0.84,0.81,2.81
134,135,GAS,28626742.76,6766868.65,2.8264,10128375.0,-0.27,3.0,2.27
135,136,FUN,28616798.84,300320.24,0.004558,6278516789.0,-0.45,0.97,-0.54
136,137,MHC,27826600.53,4543833.8,0.07329,379662797.0,1.22,18.52,42.37
137,138,TPAY,27505634.28,207840.56,1.7282,15916032.0,-0.64,0.76,54.87
138,139,CVC,27383561.55,2259734.97,0.07991,342699967.0,-0.07,-0.24,4.25
139,140,PZM,27049032.82,14918.81,0.3601,75120637.0,0.25,3.8,-1.22
140,141,GBYTE,26943411.47,40347.45,39.68,679008.0,0.33,2.7,4.62
141,142,CMT,26801031.42,2599525.38,0.0335,800000000.0,-0.3,0.88,-0.67
142,143,LA,26546260.6,9276393.16,0.07703,344604463.0,0.42,-2.21,-7.79
143,144,DAC,25577111.61,816309.41,0.008105,3155771663.0,-0.05,-1.58,-1.1
144,145,CTXC,25485146.96,4299973.96,0.1701,149792458.0,-0.17,2.46,9.52
145,146,VTC,24966236.72,981371.15,0.5125,48713597.0,-1.57,0.47,-2.5
