,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,569996838236.87,17264085440.89,29906.66,19059193.0,-0.34,0.25,1.56
1,2,ETH,218544227813.81,8850385937.2,1805.2,121063386.0,-0.54,0.2,-0.38
2,3,USDT,72492412161.33,30872185296.07,0.9993,72543449553.0,0.01,0.0,0.01
3,4,USDC,54094982708.31,3227635577.84,1.0001,54087184371.0,0.0,-0.01,-0.04
4,5,BNB,48809157475.7,779603320.74,298.93,163276975.0,-0.3,-0.89,-2.3
5,6,ADA,19133051325.98,478128223.56,0.5671,33739028516.0,-0.91,0.18,17.87
6,7,XRP,19113884341.16,726398938.11,0.3954,48343101197.0,-0.39,0.78,1.64
7,8,BUSD,18087458255.16,2621810817.37,1.0021,18049494749.0,0.01,0.12,0.1
8,9,SOL,13075923614.97,998532386.92,38.48,339806210.0,-1.98,-1.16,-14.32
9,10,DOGE,10776704001.94,282624183.53,0.08123,132670764300.0,-0.79,-0.67,-1.76
10,11,DOT,9228925960.86,236104496.31,9.345,987579315.0,-1.08,-0.91,-6.37
11,12,WBTC,8180110848.68,140810040.5,29919.76,273402.0,-0.17,0.31,1.69
12,13,TRX,7590707469.73,598654848.88,0.08143,93221787366.0,-0.49,1.32,1.14
13,14,DAI,6834793115.03,212058328.06,1.0001,6834365447.0,-0.02,-0.03,-0.07
14,15,AVAX,6785877568.63,406213320.71,24.16,280823810.0,-2.05,-1.5,-7.49
15,16,SHIB,5936850198.71,175363152.35,1.081e-05,549063278876302.0,-0.5,-0.58,-5.99
16,17,LEO,4837055956.72,5552952.41,5.0705,953954130.0,-0.12,2.15,-0.27
17,18,MATIC,4757398372.57,248703612.69,0.5979,7956181045.0,-0.73,0.38,-0.1
18,19,CRO,4518806273.75,21504868.4,0.1789,25263013692.0,-0.43,-0.36,2.54
19,20,LTC,4452591445.26,358399956.71,63.21,70443619.0,-0.44,-0.85,-0.85
20,21,NEAR,3751565247.81,195687205.59,5.3216,704969283.0,-1.54,-0.01,2.77
21,22,UNI,3662955509.31,99008037.15,5.0943,719028140.0,-0.58,-0.49,3.14
22,23,XLM,3584640532.58,160459187.23,0.1437,24946031222.0,-0.83,0.17,9.89
23,24,LINK,3566545037.53,447662493.56,7.637,467009550.0,-1.13,3.26,13.77
24,25,FTT,3555389238.18,32776522.72,26.13,136045993.0,-0.49,0.61,-4.16
25,26,BCH,3435437031.63,2226194881.33,180.03,19082806.0,-0.57,-4.56,-2.85
26,27,XMR,3408308980.14,110884733.73,187.98,18130836.0,-0.27,-0.61,1.03
27,28,ETC,2948358672.91,218160674.27,21.82,135138716.0,-0.61,-0.61,-7.82
28,29,ALGO,2686469050.62,98276524.73,0.3912,6867142332.0,-1.06,0.8,3.4
