,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,755201997822.58,19087633042.29,39716.95,19014600.0,-0.84,-1.75,-5.9
1,2,ETH,360466921073.66,10463091280.79,2993.4,120420434.0,-1.81,-2.25,-6.8
2,3,USDT,82744322400.8,40964576375.59,1.0003,82718361450.0,0.01,0.01,0.01
3,4,BNB,67264889167.1,1088306780.24,407.38,165116761.0,-1.7,-2.42,-2.68
4,5,USDC,50008804043.11,2678573074.69,0.9993,50045910866.0,-0.02,-0.1,-0.04
5,6,XRP,36253212424.26,1350930296.9,0.7532,48135209660.0,-1.98,-3.67,-0.46
6,7,SOL,33448341308.02,1057908298.94,100.41,333118638.0,-1.77,-1.81,-10.14
7,8,ADA,30966833579.45,528371932.72,0.9175,33752555544.0,-2.11,-3.69,-11.0
8,9,LUNA,27618721594.69,1068176019.13,77.43,356705936.0,-3.27,-4.43,-16.37
9,10,AVAX,20310057428.32,322395973.02,75.71,268263861.0,-1.69,-2.8,-7.46
10,11,DOGE,18502130208.75,636442285.42,0.1395,132670764300.0,-1.92,-2.96,-6.74
11,12,DOT,17559628611.83,473113232.91,17.78,987579315.0,-2.08,-4.56,-7.8
12,13,UST,17458956520.31,234591988.6,1.0014,17434591407.0,-0.02,-0.1,0.13
13,14,BUSD,17431792074.01,2379796205.74,0.9988,17452873283.0,-0.21,-0.07,-0.19
14,15,SHIB,13569126236.93,420838842.29,2.471e-05,549063278876302.0,-3.62,-3.56,0.65
15,16,WBTC,11040106656.8,188904459.61,39690.26,278157.0,-1.06,-1.98,-6.06
16,17,NEAR,10596542530.73,643594711.07,15.71,674323771.0,-2.27,-1.52,-0.43
17,18,MATIC,10463955826.97,340111262.61,1.3401,7808492081.0,-1.81,-3.66,-6.52
18,19,CRO,10231232026.66,33118076.7,0.405,25263013692.0,-1.51,-0.84,-8.17
19,20,DAI,9102335655.65,247459850.78,0.9997,9104700321.0,0.04,0.01,0.03
20,21,LTC,7642964688.12,673093200.38,109.04,70091431.0,-1.66,-4.71,-1.92
21,22,ATOM,6671597161.09,283055570.28,23.3,286370297.0,-2.48,-3.72,-12.39
22,23,LINK,6428380663.21,419449836.65,13.76,467009550.0,-2.03,-2.72,-10.32
23,24,UNI,6387151066.31,116823280.72,9.2607,689707921.0,-2.36,-4.19,-6.61
24,25,BCH,6258307664.99,4209933062.46,328.7,19039381.0,-1.64,-4.22,2.42
25,26,FTT,6145185341.5,428721224.02,44.83,137072628.0,-0.97,7.12,-0.63
26,27,TRX,6123244444.74,1112760165.92,0.06024,101649010497.0,-1.68,-2.78,-3.67
27,28,LEO,5584986319.11,5865050.84,5.8546,953954130.0,0.8,0.47,-1.63
28,29,ETC,4919852732.14,453227921.56,36.64,134273399.0,-1.72,-4.14,-9.47
29,30,XLM,4890371385.56,261973118.55,0.1974,24776488852.0,-2.14,-4.0,-2.21
30,31,ALGO,4770603430.78,123633194.3,0.711,6709817268.0,-2.16,-4.54,-5.68
31,32,XMR,4369032092.48,159132418.57,241.26,18108886.0,-0.62,2.11,2.21
32,33,FIL,3819967612.2,570665636.3,19.73,193576266.0,-1.54,-8.85,-6.46
33,34,MANA,3787046052.13,155219616.57,2.0554,1842488069.0,-2.58,-4.51,-9.54
34,35,HBAR,3768242219.28,35600004.84,0.1926,19565356901.0,-1.79,-2.86,-8.02
35,36,VET,3736528276.72,179100110.89,0.0581,64315576989.0,-2.88,-5.34,-11.03
36,37,ICP,3697001224.8,171695710.48,16.46,224578543.0,-3.1,-6.46,-5.57
37,38,EGLD,3330791525.57,75503219.93,152.74,21807510.0,-2.29,-1.65,-5.54
38,39,APE,3256955936.68,275150580.02,11.74,277500000.0,-0.52,0.51,-3.47
39,40,SAND,3111125160.56,225070720.31,2.6856,1158437853.0,-2.82,-4.86,-7.16
40,41,THETA,2876081003.82,106069412.81,2.8761,1000000000.0,-3.89,-5.7,-14.18
41,42,FTM,2842626553.27,369360692.28,1.1169,2545006273.0,-1.61,-3.45,-11.49
42,43,AXS,2773805372.5,183898098.8,45.54,60907500.0,-1.91,-4.13,-7.4
43,44,XTZ,2758658232.27,64077593.65,3.0947,891417533.0,-2.91,-5.74,-1.38
44,45,KLAY,2746181897.09,51089761.29,0.9867,2783335020.0,-0.72,-1.13,-7.42
45,46,RUNE,2521378963.78,95723674.81,7.6246,330688061.0,-4.75,-4.55,-14.45
46,47,EOS,2387786013.2,751809845.05,2.4189,987153214.0,-1.05,-7.37,1.68
47,48,CAKE,2394056141.73,156775630.28,8.3967,285120194.0,0.38,2.11,-3.48
48,49,HNT,2329325581.27,12268810.68,20.13,115729588.0,-1.26,-1.47,-8.47
