,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,110064631362.89,4180086272.0,6371.3,17275075.0,-0.05,1.49,1.05
1,2,ETH,21426585333.93,1800639360.0,209.97,102043711.0,-0.44,6.33,15.3
2,3,XRP,12812949968.02,600216128.0,0.3219,39809069106.0,-0.6,18.18,23.2
3,4,BCH,7561558397.52,332161376.0,435.68,17355800.0,-0.22,3.89,0.07
4,5,EOS,4621950699.94,658605824.0,5.1001,906245118.0,-0.52,4.57,3.86
5,6,XLM,3915022514.2,55982364.0,0.2084,18784600595.0,-0.01,6.13,5.85
6,7,LTC,3156687308.76,296551776.0,54.1,58352181.0,-0.15,3.49,5.04
7,8,USDT,2762617977.56,2687345408.0,1.0022,2756421736.0,0.04,-0.03,-0.19
8,9,XMR,1846160559.8,35111372.0,112.45,16417959.0,-0.39,4.12,8.22
9,10,ADA,1800127159.9,67158984.0,0.06943,25927070538.0,0.39,9.1,1.7
10,11,DASH,1589244552.34,262497120.0,190.83,8328012.0,1.63,4.3,3.57
11,12,MIOTA,1487691419.54,37873424.0,0.5352,2779530283.0,-0.55,0.24,-1.21
12,13,TRX,1274807880.36,100840760.0,0.01939,65748111645.0,-0.17,4.85,5.75
13,14,ETC,1108949630.85,165477296.0,10.6,104643428.0,-0.47,2.72,-4.17
14,15,NEO,1105455245.97,48766932.0,17.01,65000000.0,-0.45,1.87,-2.55
15,16,XTZ,915268928.33,3049397.0,1.5066,607489041.0,2.07,1.06,15.58
16,17,BNB,911577501.02,23016090.0,9.5441,95512523.0,-0.2,1.68,1.99
17,18,XEM,789525255.47,7478719.0,0.08773,8999999999.0,0.03,3.26,0.27
18,19,VET,718453928.99,16694557.0,0.01296,55454734800.0,-1.13,1.25,-0.24
19,20,DOGE,694945677.49,39689516.0,0.005981,116197502199.0,0.01,-3.83,-4.42
20,21,ZEC,541269804.47,104004328.0,112.12,4827706.0,-1.08,3.04,1.08
21,22,OMG,445047212.96,22197368.0,3.1733,140245398.0,-0.37,2.33,0.86
22,23,LSK,379291475.47,5795995.0,3.4398,110266890.0,-0.88,1.14,0.87
23,24,BTG,362933104.34,7099099.5,21.05,17241411.0,-1.53,3.63,11.8
24,25,BCN,343081619.61,2264918.5,0.001864,184058572013.0,-0.59,3.66,-1.58
25,26,ONT,318080457.56,31952696.0,1.7268,184206203.0,-0.56,2.01,0.12
26,27,MKR,317986851.8,1390880.88,436.66,728228.0,-0.47,13.95,32.29
27,28,NANO,316949765.68,15786714.0,2.3786,133248289.0,-0.11,8.55,36.83
28,29,DCR,308148837.52,756663.94,36.29,8491956.0,-0.71,-0.11,3.78
29,30,BTS,306213576.29,7211645.5,0.1152,2659230000.0,-0.1,5.2,16.67
30,31,QTUM,290462961.77,90924208.0,3.2673,88899728.0,-0.96,4.21,-2.39
31,32,ZRX,283693775.13,9462579.0,0.5257,539684408.0,-0.52,1.7,3.4
32,33,BCD,275709645.65,3892196.5,1.7932,153756875.0,0.29,1.89,-5.32
33,34,DGB,270925006.59,4200026.0,0.02506,10811817213.0,0.04,4.08,11.79
34,35,ZIL,256271113.92,8799618.0,0.03294,7780347516.0,-1.23,4.45,0.68
35,36,ICX,233746370.2,15696537.0,0.6033,387431340.0,0.19,3.35,5.55
36,37,STEEM,227824942.91,10801220.0,0.813,280227207.0,-0.33,15.23,14.24
37,38,AE,220479682.05,4414583.0,0.9462,233020472.0,-0.17,3.91,8.82
38,39,WAVES,215463781.36,2627133.0,2.1546,100000000.0,-0.29,2.7,-0.84
39,40,XVG,202273643.67,4333807.0,0.01333,15172086051.0,-0.29,4.91,9.04
40,41,SC,194844334.28,2283310.0,0.005278,36918559455.0,-0.22,3.03,1.07
41,42,BTM,171028584.23,35311320.0,0.1706,1002499275.0,-0.38,4.71,8.96
42,43,ETP,159537377.38,1841456.38,3.0876,51670336.0,0.5,-0.06,-2.01
43,44,BAT,147438660.26,3221641.5,0.1474,1000000000.0,-0.61,2.92,0.98
44,45,NPXS,146997831.97,2170215.0,0.001357,108288149315.0,-1.8,0.31,-6.58
45,46,HOT,143080041.08,9066017.0,0.001074,133214575156.0,-2.61,6.87,-3.19
46,47,REP,138886696.82,2888356.75,12.63,11000000.0,-0.41,2.85,-7.9
47,48,GNT,134544694.23,3819036.0,0.1403,959242000.0,-0.07,11.78,14.77
48,49,STRAT,131199435.25,1412458.13,1.325,99019409.0,0.07,3.95,1.71
49,50,WTC,124964223.25,7467708.0,3.1129,40144099.0,-0.39,1.36,2.43
50,51,PPT,117251774.33,3156666.5,3.1686,37004027.0,0.08,0.78,-1.56
51,52,SNT,115824857.98,6284957.5,0.03337,3470483788.0,-0.6,5.35,5.05
52,53,KMD,112073776.09,336518.34,1.0209,109777771.0,-0.18,3.29,1.98
53,54,CNX,111223109.18,4324755.5,2.0052,55468338.0,-0.02,2.19,-1.35
54,55,MAID,108784948.5,1771831.13,0.2404,452552412.0,-0.25,3.22,8.86
55,56,ARDR,108522440.6,3436733.0,0.1086,998999495.0,-0.94,9.07,16.25
56,57,MOAC,104442189.22,85201.02,1.6721,62463334.0,-1.04,-1.44,19.0
57,58,RDD,104214264.3,897061.69,0.003617,28808713174.0,1.23,6.47,0.35
58,59,LINK,101924186.94,1569638.5,0.2912,350000000.0,0.22,8.24,12.17
59,60,IOST,99653758.85,5947134.5,0.01186,8400000000.0,-0.43,3.24,5.11
60,61,MITH,97399377.75,12450356.0,0.2581,377392092.0,-0.27,4.88,-0.41
61,62,WAN,94741667.35,1792148.63,0.8925,106152493.0,-0.6,3.37,11.66
62,63,KCS,94103685.23,172626.86,1.0372,90730576.0,-0.35,0.53,-2.02
63,64,AION,92084638.81,1722959.75,0.4118,223640562.0,0.18,3.08,6.19
64,65,HC,91782969.44,1616266.75,2.1101,43497649.0,1.5,3.9,-4.09
65,66,TUSD,91711124.9,20369220.0,1.0049,91259614.0,-0.03,-0.85,-0.01
66,67,RHOC,87757477.87,325636.63,0.2297,382047675.0,-0.24,-3.91,9.11
67,68,HT,86328559.72,14043876.0,1.7266,50000200.0,-0.04,3.32,10.34
68,69,DCN,84554754.88,126510.48,0.00026,325226613094.0,2.34,10.47,1.55
69,70,DROP,82434050.01,489019.69,0.003803,21673791481.0,-0.4,1.45,7.1
70,71,ELF,80977626.14,6042132.0,0.3239,250000000.0,-0.94,3.55,1.91
71,72,AOA,78093398.76,630883.81,0.02255,3462600227.0,0.13,-18.99,110.62
72,73,FUN,77709908.1,2282416.75,0.01551,5010848189.0,-0.3,-3.84,21.07
73,74,QASH,74935439.23,625487.88,0.2141,350000000.0,0.22,1.7,3.76
74,75,BNT,73221192.39,2353358.5,1.3651,53639336.0,-0.23,6.43,15.79
75,76,MANA,72678588.55,4094490.25,0.06921,1050141509.0,-0.55,6.51,22.29
76,77,ARK,71677361.55,220430.94,0.6811,105243144.0,0.43,3.8,12.15
77,78,ZEN,71226992.93,395514.06,15.0,4747650.0,-0.41,-1.94,0.93
78,79,PAY,70906679.89,4255859.0,0.6487,109307861.0,-0.24,4.48,2.62
79,80,BTCD,69388323.31,171067.22,53.84,1288862.0,-0.15,-1.45,-8.28
80,81,MCO,67396934.63,6946836.5,4.2673,15793831.0,-0.34,4.24,-0.02
81,82,DGD,67215843.2,663655.44,33.61,2000000.0,0.47,2.64,0.71
82,83,NXT,65327425.38,2305014.0,0.06539,998999942.0,-0.88,4.9,4.63
83,84,GXC,62151432.04,3074134.5,1.0359,60000000.0,0.27,6.23,-4.18
84,85,NAS,60610280.33,2959042.75,1.3321,45500000.0,-0.28,3.99,0.58
85,86,BTCP,60151878.06,110011.12,2.9307,20524490.0,0.37,4.51,-0.45
86,87,MONA,59539423.82,560096.13,0.9547,62364425.0,-0.03,1.46,-2.28
87,88,POWR,58375870.61,5536919.5,0.1529,381829031.0,-0.04,5.56,13.24
88,89,THETA,57163549.35,3291514.75,0.08357,684002689.0,0.07,-2.03,2.99
89,90,ELA,57150929.51,1991042.63,7.4365,7685187.0,-0.86,0.27,2.95
90,91,CMT,56843356.25,17219674.0,0.08176,695233506.0,-0.55,-6.85,3.29
91,92,XIN,54880740.73,122116.29,123.89,442996.0,-0.22,-3.46,-25.43
92,93,DRGN,54447390.72,868475.06,0.2284,238421940.0,-1.95,3.78,18.48
93,94,WAXP,54439615.49,243608.69,0.05836,932901783.0,-0.68,0.56,-1.69
94,95,NXS,53446064.17,1078597.5,0.9144,58447015.0,-1.03,-4.5,17.19
95,96,SAI,52698510.98,24204420.0,1.0002,52685542.0,-0.17,-0.19,-0.51
96,97,XZC,51376073.09,872225.13,9.0637,5668333.0,-1.43,0.48,-5.07
97,98,LRC,51239069.88,2278991.0,0.08957,572074043.0,-1.03,7.3,1.41
98,99,GAS,50539126.1,1833064.88,4.9899,10128375.0,0.12,4.08,-10.37
99,100,PIVX,50366885.66,642769.88,0.887,56781166.0,0.09,4.8,-0.82
100,101,KIN,50094793.55,376845.84,6.625e-05,756097560976.0,-1.4,3.68,-2.0
101,102,KNC,50014018.49,2415836.25,0.3729,134132697.0,-0.09,2.36,7.67
102,103,LOOM,47452966.27,2860573.75,0.08017,591901215.0,0.02,4.25,15.69
103,104,SYS,45091747.77,1596308.25,0.08346,540268345.0,-1.73,7.66,9.67
104,105,NULS,44621968.27,1794513.38,1.1155,40000000.0,-0.17,0.94,-4.09
105,106,BIX,42992546.75,49385856.0,0.4201,102339166.0,-0.73,1.22,1.88
106,107,ETN,42666949.12,178369.83,0.005386,7922377645.0,0.1,4.34,4.65
107,108,SUB,42621433.18,285527.81,0.1113,383021000.0,0.09,0.82,16.0
108,109,POLY,42238787.05,2403531.0,0.1493,282965107.0,-0.7,7.37,8.94
109,110,CTXC,42215211.27,4476759.5,0.2818,149792458.0,-1.02,0.21,-2.0
110,111,EMC,41054941.45,1199261.63,0.9748,42118422.0,-0.06,2.55,-26.18
111,112,ENG,40579849.65,1115537.5,0.5422,74836171.0,-0.64,1.33,2.32
112,113,BCO,40176123.26,12940.3,1.488,27000000.0,3.51,5.33,50.34
113,114,GRS,39445036.55,5321036.0,0.5563,70909769.0,-0.27,6.07,8.89
114,115,NEC,39320749.68,96204.02,0.4775,82353022.0,-0.06,6.09,34.01
115,116,GBYTE,38203033.98,52534.88,57.64,662811.0,-2.71,1.86,-9.88
116,117,TTU,37702854.77,203254.03,0.3898,96727971.0,-0.43,6.33,-9.7
117,118,CVC,37393105.76,2950306.0,0.1091,342699966.0,0.43,4.61,3.83
118,119,FCT,37283689.24,38505.41,4.2634,8745102.0,-2.5,-2.93,-4.91
119,120,EDR,37024882.76,607748.75,0.0683,542069803.0,0.63,-1.51,42.36
120,121,DENT,35865738.3,1577237.5,0.00208,17241387101.0,-0.66,4.07,0.41
121,122,ICN,35760377.82,441683.41,0.3615,98930340.0,-0.32,0.9,3.15
122,123,NOAH,35610250.98,598341.56,0.001089,32687957978.0,0.17,11.29,12.58
123,124,LKY,35234844.68,84987.86,0.7047,50000000.0,-0.38,1.58,-6.3
124,125,WICC,35145719.88,3807431.5,0.2069,169887223.0,0.75,2.0,8.21
125,126,VERI,34970561.97,978854.06,17.17,2036645.0,-1.82,-0.64,-6.46
126,127,STORM,34957982.69,4152278.25,0.007806,4478218033.0,0.85,10.47,21.24
127,128,ODE,34545657.68,2026.68,0.1897,182117081.0,-0.13,6.11,-20.19
128,129,STORJ,34427026.43,1102495.25,0.2535,135787439.0,-0.52,0.49,8.96
129,130,GVT,34362488.14,1087040.38,8.1907,4195290.0,-0.16,1.28,3.76
130,131,TEN,33759438.99,295999.63,0.1688,200000000.0,1.22,-2.13,-3.67
131,132,GTO,32203541.0,19871156.0,0.06101,527819169.0,-0.87,6.06,7.17
132,133,MAN,32199226.32,4351142.5,0.2147,150000000.0,-0.56,5.54,4.84
133,134,SKY,32145500.18,485356.81,3.2146,10000000.0,-0.02,-5.96,-0.79
134,135,WGR,31478809.79,32048.39,0.172,183000000.0,-0.15,5.07,1.37
135,136,DIG,31463571.81,791147.0,0.06016,523036421.0,1.25,-4.97,-9.74
136,137,VTC,31439020.9,386225.66,0.683,46033925.0,0.52,6.03,7.37
137,138,CND,30935332.82,754413.19,0.02139,1445976590.0,-2.47,8.52,59.99
138,139,ENJ,30894803.5,1889841.88,0.04059,761158535.0,0.3,2.58,7.36
139,140,SALT,30859050.88,1870915.5,0.4293,71887615.0,0.89,4.47,10.85
140,141,CENNZ,30553206.41,51113.47,0.03846,794314634.0,-0.5,6.49,2.36
141,142,DDD,30542261.51,362854.06,0.06941,440057074.0,-0.31,-8.31,-4.07
142,143,HPB,30163611.1,3594405.5,0.8086,37302632.0,0.15,7.46,27.93
143,144,PZM,29973465.04,34144.88,0.5153,58166524.0,-0.02,0.17,-21.56
144,145,GNO,29856718.72,1343606.63,27.03,1104590.0,-0.07,0.4,-4.71
145,146,IGNIS,29773731.03,311038.53,0.03912,761143950.0,-0.34,4.05,-3.0
146,147,CS,29588423.0,952116.56,0.2063,143404049.0,0.65,15.78,11.29
147,148,SMART,28943171.15,962849.31,0.02747,1053773052.0,0.45,-1.3,20.34
148,149,BRD,28937032.65,333802.44,0.3261,88733978.0,-0.49,4.56,6.68
149,150,RLC,28894548.49,461324.81,0.3609,80070793.0,-0.08,6.0,7.4
150,151,RVN,28260148.0,456848.88,0.01539,1836250000.0,-0.49,0.85,-4.55
151,152,QKC,28023326.27,5972447.5,0.03496,801649919.0,-0.55,-8.81,26.05
152,153,SAN,27200506.75,715254.0,0.4341,62660371.0,0.63,6.14,26.34
153,154,REQ,26808484.71,825024.13,0.03692,726160422.0,-0.02,5.9,17.28
154,155,BFT,26773495.24,432460.66,0.0425,629990099.0,-0.63,1.5,7.94
155,156,RNT,26396169.58,4138507.5,0.1076,245280630.0,-1.1,-5.05,35.59
156,157,NEXO,26290207.08,2126789.5,0.04695,560000010.0,0.03,-1.54,1.23
157,158,CRPT,26249392.65,1486133.75,0.33,79546520.0,-0.03,0.57,-7.81
158,159,TEL,26079286.54,256548.17,0.0008137,32051138545.0,9.79,11.58,1.64
159,160,C20,25773449.7,26405.11,0.6386,40360078.0,0.01,7.09,11.59
160,161,TRUE,25440694.19,19097338.0,0.5477,46448735.0,-0.86,7.66,12.71
161,162,PPC,25268608.65,383462.0,1.0124,24958944.0,-0.21,2.93,-5.3
162,163,SOC,25247735.46,931775.31,0.01748,1444425333.0,-0.47,4.82,7.33
163,164,NCASH,25181334.5,2190678.5,0.005383,4677517520.0,0.11,4.42,13.68
164,165,BCI,24962906.08,2497.65,1.3621,18326892.0,-1.77,-7.97,-20.95
165,166,BHP,24924522.91,5048749.5,1.0229,24366771.0,-0.42,0.08,6.81
166,167,VGX,24848327.73,1276313.38,0.311,79896601.0,-0.76,0.85,0.89
167,168,BOS,24803649.33,22111.58,0.05553,446665280.0,-0.59,3.09,17.32
168,169,BITCNY,24677050.07,7849212.0,0.1454,169738000.0,0.08,0.43,1.28
169,170,NTY,24481321.75,406829.19,0.0001653,148077986521.0,-4.62,-10.87,-25.39
170,171,FSN,24295677.98,1302439.25,0.8185,29684331.0,-0.53,4.47,4.33
171,172,NEBL,24032381.0,281932.84,1.7748,13540594.0,-0.23,5.09,12.8
172,173,STQ,23835289.06,688551.19,0.002427,9820877590.0,-0.01,8.55,0.3
173,174,APIS,23806947.32,1986034.5,0.004885,4873324621.0,-0.15,1.28,-10.37
174,175,OCN,23586514.17,2799877.0,0.004966,4750000000.0,-0.16,5.37,11.73
175,176,SFT,23513458.43,8615.02,0.01524,1543157590.0,0.66,3.22,0.29
176,177,COSM,23240667.85,1791901.75,0.04073,570655336.0,0.62,4.38,-12.01
177,178,GO,22872282.3,4435856.0,0.03718,615161584.0,-1.45,8.13,-34.91
178,179,FXT,22844348.74,183757.92,0.03077,742443401.0,0.22,4.28,35.92
179,180,GCR,22793022.73,39522.04,0.2178,104635673.0,-0.15,6.15,28.07
180,181,UBQ,22604285.04,19575.96,0.5312,42553387.0,1.76,3.6,1.79
181,182,BLZ,22363568.92,1254345.0,0.117,191211960.0,1.71,14.49,12.78
182,183,ANT,21954488.02,90040.39,0.7768,28261834.0,-0.47,-0.5,8.65
183,184,RDN,21905400.61,929806.44,0.4366,50168936.0,0.39,6.38,14.67
184,185,VEE,21727667.88,10014.64,0.01083,2005449183.0,-0.16,2.67,10.33
185,186,TPAY,21698204.06,160548.78,1.3941,15564290.0,2.16,10.33,62.77
186,187,SMT,21647608.39,111521.67,0.01531,1413716694.0,0.14,2.79,7.19
187,188,TKY,21635213.16,58638.14,0.004276,5060038287.0,-1.28,8.58,16.59
188,189,DGTX,21558578.68,304531.0,0.0308,700000000.0,-1.91,4.83,3.34
189,190,XWC,21480905.8,97615.88,0.08603,249698704.0,-0.54,-1.42,-9.17
190,191,EDO,21389669.67,512545.25,0.731,29261461.0,-0.2,2.56,2.93
191,192,AGI,21054867.09,632580.94,0.03901,539673260.0,-0.02,-2.93,4.61
192,193,XDN,20857203.34,1652667.25,0.00301,6928430168.0,-0.21,1.27,4.16
193,194,ACT,20843439.47,2029598.38,0.03132,665479436.0,0.0,5.06,5.49
194,195,CVT,20620466.34,64192.91,0.01945,1060254496.0,-0.01,3.96,-7.72
195,196,POE,20546429.26,558070.19,0.008716,2357451127.0,-0.62,5.09,18.41
196,197,TNB,20523759.38,1637353.75,0.008691,2361435804.0,0.42,7.36,17.49
197,198,PART,20409983.57,151979.55,2.5293,8069480.0,0.16,2.97,-2.98
198,199,BTO,20299638.77,704868.31,0.0398,509990153.0,0.12,5.37,14.17
